key,manufacturer,ID,type,V,k_t,R,L,mass,inertia,omega_nl,I_nl,I_nom,max_int_torque,max_int_speed,max_cont_speed,max_cont_power,coulomb_friction,viscous_friction,Rth1,Rth2
FH_3863H012CR,Faulhaber,3863H012CR,DC,12.0,0.0199,0.16,4.5e-05,0.39,1.2e-05,586.4306286700947,0.335,4.0,inf,733.0382858376182,568.6282702997527,inf,0.006500000000000001,,2.5,6.0
FH_3863H018CR,Faulhaber,3863H018CR,DC,18.0,0.028800000000000006,0.36,8.999999999999999e-05,0.39,1.1e-05,617.8465552059928,0.23199999999999998,4.0,inf,733.0382858376182,592.7138139772743,inf,0.006500000000000001,,2.5,6.0
FH_3863H024CR,Faulhaber,3863H024CR,DC,24.0,0.0398,0.64,0.00017999999999999998,0.39,1.2e-05,607.3745796940267,0.168,4.0,inf,733.0382858376182,577.0058507093253,inf,0.006500000000000001,,2.5,6.0
FH_3863H036CR,Faulhaber,3863H036CR,DC,36.0,0.0598,1.55,0.0004,0.39,1.1e-05,607.3745796940267,0.11199999999999999,2.6,inf,733.0382858376182,575.9586531581288,inf,0.006500000000000001,,2.5,6.0
FH_3863H048CR,Faulhaber,3863H048CR,DC,48.0,0.07970000000000001,2.58,0.0007,0.39,1.15e-05,607.3745796940267,0.084,2.0,inf,733.0382858376182,581.1946409141118,inf,0.006500000000000001,,2.5,6.0
FH_2642W012CR,Faulhaber,2642W012CR,DC,12.0,0.0169,1.45,0.00013000000000000002,0.114,1.1e-06,670.2064327658226,0.11800000000000001,2.2,inf,733.0382858376182,459.7197249753064,inf,0.002,,2.1,11.0
FH_2642W018CR,Faulhaber,2642W018CR,DC,18.0,0.0258,3.1,0.0003,0.114,1.2e-06,670.2064327658226,0.079,1.5,inf,733.0382858376182,470.1917004872723,inf,0.002,,2.1,11.0
FH_2642W024CR,Faulhaber,2642W024CR,DC,24.0,0.0346,5.78,0.0005499999999999999,0.114,1.1e-06,670.2064327658226,0.057999999999999996,1.1,inf,733.0382858376182,457.6253298729132,inf,0.002,,2.1,11.0
FH_2642W036CR,Faulhaber,2642W036CR,DC,36.0,0.0522,13.6,0.0012,0.114,1.1e-06,680.6784082777884,0.039,0.74,inf,733.0382858376182,454.48373721932336,inf,0.002,,2.1,11.0
FH_2642W048CR,Faulhaber,2642W048CR,DC,48.0,0.0698,23.8,0.0022,0.114,1.1e-06,670.2064327658226,0.028999999999999998,0.56,inf,733.0382858376182,453.43653966812684,inf,0.002,,2.1,11.0
FH_2607T006SR,Faulhaber,2607T006SR,DC,6.0,0.00859,8.2,0.000465,0.016100000000000003,6.8e-08,691.1503837897543,0.006999999999999999,0.4,inf,837.7580409572781,261.79938779914943,inf,5.9999999999999995e-05,,2.7,24.45
FH_2607T012SR,Faulhaber,2607T012SR,DC,12.0,0.01909,36.5,0.0022,0.016100000000000003,6.8e-08,617.8465552059928,0.004,0.17,inf,837.7580409572781,261.79938779914943,inf,7.000000000000001e-05,,2.7,24.45
FH_2607T024SR,Faulhaber,2607T024SR,DC,24.0,0.036539999999999996,128.0,0.0084,0.016100000000000003,6.8e-08,649.2624817418905,0.002,0.1,inf,837.7580409572781,261.79938779914943,inf,7.000000000000001e-05,,2.7,24.45
FH_1506N003SR,Faulhaber,1506N003SR,DC,3.0,0.00246,13.6,0.000275,0.0043,8e-09,1172.8612573401895,0.008140000000000001,0.16,inf,1675.5160819145565,261.79938779914943,inf,2e-05,,25.0,35.0
FH_1506N006SR,Faulhaber,1506N006SR,DC,6.0,0.0046500000000000005,60.5,0.00116,0.0043,8e-09,1235.6931104119853,0.0043100000000000005,0.0734,inf,1675.5160819145565,261.79938779914943,inf,2e-05,,25.0,35.0
FH_1506N012SR,Faulhaber,1506N012SR,DC,12.0,0.00863,156.0,0.00355,0.0043,8e-09,1350.884841043611,0.00232,0.0558,inf,1675.5160819145565,261.79938779914943,inf,2e-05,,25.0,35.0
