key,manufacturer,ID,type,stages,ratio,mass,inertia,efficiency,direction,max_int_torque,max_cont_torque
MM_GPX16HPKLSL83D0CPLW,Maxon,GPX16HPKLSL83D0CPLW,planetary,3,82.7029618580865,0.037,1.78e-08,0.65,1,1,0.8
MM_GPX16HSKLSL03D9CPSC,Maxon,GPX16HSKLSL03D9CPSC,planetary,1,3.94736842105263,0.027,4.97e-09,0.85,1,0.055,0.045
MM_GPX16HSKLSL05D3CPSC,Maxon,GPX16HSKLSL05D3CPSC,planetary,1,5.30769230769231,0.027,2.67e-09,0.85,1,0.055,0.045
MM_GPX16HSKLSL06D6CPSC,Maxon,GPX16HSKLSL06D6CPSC,planetary,1,6.6,0.027,1.67e-09,0.85,1,0.055,0.045
MM_GPX16HSKLSL16D0CPSC,Maxon,GPX16HSKLSL16D0CPSC,planetary,2,15.5817174515235,0.035,4.33e-09,0.8,1,0.14,0.11
MM_GPX16HSKLSL21D0CPSC,Maxon,GPX16HSKLSL21D0CPSC,planetary,2,20.9514170040486,0.035,2.39e-09,0.8,1,0.14,0.11
MM_GPX16HSKLSL26D0CPSC,Maxon,GPX16HSKLSL26D0CPSC,planetary,2,26.0526315789474,0.035,3.96e-09,0.8,1,0.14,0.11
MM_GPX16HSKLSL28D0CPSC,Maxon,GPX16HSKLSL28D0CPSC,planetary,2,28.1715976331361,0.035,2.25e-09,0.8,1,0.14,0.11
MM_GPX16HSKLSL35D0CPSC,Maxon,GPX16HSKLSL35D0CPSC,planetary,2,35.0307692307692,0.035,2.19e-09,0.8,1,0.14,0.11
MM_GPX16HSKLSL44D0CPSC,Maxon,GPX16HSKLSL44D0CPSC,planetary,2,43.56,0.035,1.42e-09,0.8,1,0.14,0.11
MM_GPX16LNKLSL0103CPLW,Maxon,GPX16LNKLSL0103CPLW,planetary,3,102.839335180055,0.027,1.06e-08,0.75,1,0.35,0.28
MM_GPX16LNKLSL0111CPLW,Maxon,GPX16LNKLSL0111CPLW,planetary,3,111.203674867642,0.027,1.06e-08,0.75,1,0.35,0.28
MM_GPX16LNKLSL0138CPLW,Maxon,GPX16LNKLSL0138CPLW,planetary,3,138.279352226721,0.027,1.06e-08,0.75,1,0.35,0.28
MM_GPX16LNKLSL0150CPLW,Maxon,GPX16LNKLSL0150CPLW,planetary,3,149.526172052799,0.027,1.06e-08,0.75,1,0.35,0.28
MM_GPX16LNKLSL0172CPLW,Maxon,GPX16LNKLSL0172CPLW,planetary,3,171.947368421053,0.027,1.06e-08,0.75,1,0.35,0.28
MM_GPX16LNKLSL0186CPLW,Maxon,GPX16LNKLSL0186CPLW,planetary,3,185.932544378698,0.027,1.06e-08,0.75,1,0.35,0.28
MM_GPX16LNKLSL0231CPLW,Maxon,GPX16LNKLSL0231CPLW,planetary,3,231.203076923077,0.027,1.06e-08,0.75,1,0.35,0.28
MM_GPX16LNKLSL0243CPLW,Maxon,GPX16LNKLSL0243CPLW,planetary,4,242.789918739113,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL0326CPLW,Maxon,GPX16LNKLSL0326CPLW,planetary,4,326.459059966131,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL03D9CPLW,Maxon,GPX16LNKLSL03D9CPLW,planetary,1,3.94736842105263,0.02,1.28e-08,0.9,1,0.2,0.16
MM_GPX16LNKLSL0406CPLW,Maxon,GPX16LNKLSL0406CPLW,planetary,4,405.944744131798,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL0439CPLW,Maxon,GPX16LNKLSL0439CPLW,planetary,4,438.961874477536,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL0546CPLW,Maxon,GPX16LNKLSL0546CPLW,planetary,4,545.839548263371,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL0590CPLW,Maxon,GPX16LNKLSL0590CPLW,planetary,4,590.234889682102,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL05D3CPLW,Maxon,GPX16LNKLSL05D3CPLW,planetary,1,5.30769230769231,0.02,1.28e-08,0.9,1,0.2,0.16
MM_GPX16LNKLSL0679CPLW,Maxon,GPX16LNKLSL0679CPLW,planetary,4,678.739612188366,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL06D6CPLW,Maxon,GPX16LNKLSL06D6CPLW,planetary,1,6.6,0.02,1.28e-08,0.9,1,0.2,0.16
MM_GPX16LNKLSL0734CPLW,Maxon,GPX16LNKLSL0734CPLW,planetary,4,733.94425412644,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL0794CPLW,Maxon,GPX16LNKLSL0794CPLW,planetary,4,793.638913203319,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL0913CPLW,Maxon,GPX16LNKLSL0913CPLW,planetary,4,912.643724696356,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL0987CPLW,Maxon,GPX16LNKLSL0987CPLW,planetary,4,986.872735548475,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL1135CPLW,Maxon,GPX16LNKLSL1135CPLW,planetary,4,1134.85263157895,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL1227CPLW,Maxon,GPX16LNKLSL1227CPLW,planetary,4,1227.15479289941,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL1526CPLW,Maxon,GPX16LNKLSL1526CPLW,planetary,4,1525.94030769231,0.031,1.09e-08,0.65,1,0.45,0.36
MM_GPX16LNKLSL16D0CPLW,Maxon,GPX16LNKLSL16D0CPLW,planetary,2,15.5817174515235,0.025,1.09e-08,0.8,1,0.25,0.2
MM_GPX16LNKLSL21D0CPLW,Maxon,GPX16LNKLSL21D0CPLW,planetary,2,20.9514170040486,0.025,1.09e-08,0.8,1,0.25,0.2
MM_GPX16LNKLSL26D0CPLW,Maxon,GPX16LNKLSL26D0CPLW,planetary,2,26.0526315789474,0.025,1.09e-08,0.8,1,0.25,0.2
MM_GPX16LNKLSL28D0CPLW,Maxon,GPX16LNKLSL28D0CPLW,planetary,2,28.1715976331361,0.025,1.09e-08,0.8,1,0.25,0.2
MM_GPX16LNKLSL35D0CPLW,Maxon,GPX16LNKLSL35D0CPLW,planetary,2,35.0307692307692,0.025,1.09e-08,0.8,1,0.25,0.2
MM_GPX16LNKLSL44D0CPLW,Maxon,GPX16LNKLSL44D0CPLW,planetary,2,43.56,0.025,1.09e-08,0.8,1,0.25,0.2
MM_GPX16LNKLSL62D0CPLW,Maxon,GPX16LNKLSL62D0CPLW,planetary,3,61.5067794139087,0.027,1.06e-08,0.75,1,0.35,0.28
MM_GPX16LNKLSL83D0CPLW,Maxon,GPX16LNKLSL83D0CPLW,planetary,3,82.7029618580865,0.027,1.06e-08,0.75,1,0.35,0.28
MM_GPX16LZKLSL0103CPLW,Maxon,GPX16LZKLSL0103CPLW,planetary,3,102.839335180055,0.027,1.06e-08,0.75,1,0.45,0.35
MM_GPX16LZKLSL0111CPLW,Maxon,GPX16LZKLSL0111CPLW,planetary,3,111.203674867642,0.027,1.06e-08,0.75,1,0.45,0.35
MM_GPX16LZKLSL0138CPLW,Maxon,GPX16LZKLSL0138CPLW,planetary,3,138.279352226721,0.027,1.06e-08,0.75,1,0.45,0.35
MM_GPX16LZKLSL0150CPLW,Maxon,GPX16LZKLSL0150CPLW,planetary,3,149.526172052799,0.027,1.06e-08,0.75,1,0.45,0.35
MM_GPX16LZKLSL0172CPLW,Maxon,GPX16LZKLSL0172CPLW,planetary,3,171.947368421053,0.027,1.06e-08,0.75,1,0.45,0.35
MM_GPX16LZKLSL0186CPLW,Maxon,GPX16LZKLSL0186CPLW,planetary,3,185.932544378698,0.027,1.06e-08,0.75,1,0.45,0.35
MM_GPX16LZKLSL0231CPLW,Maxon,GPX16LZKLSL0231CPLW,planetary,3,231.203076923077,0.027,1.06e-08,0.75,1,0.45,0.35
MM_GPX16LZKLSL0243CPLW,Maxon,GPX16LZKLSL0243CPLW,planetary,4,242.789918739113,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL0326CPLW,Maxon,GPX16LZKLSL0326CPLW,planetary,4,326.459059966131,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL0406CPLW,Maxon,GPX16LZKLSL0406CPLW,planetary,4,405.944744131798,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL0439CPLW,Maxon,GPX16LZKLSL0439CPLW,planetary,4,438.961874477536,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL0546CPLW,Maxon,GPX16LZKLSL0546CPLW,planetary,4,545.839548263371,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL0590CPLW,Maxon,GPX16LZKLSL0590CPLW,planetary,4,590.234889682102,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL0679CPLW,Maxon,GPX16LZKLSL0679CPLW,planetary,4,678.739612188366,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL0734CPLW,Maxon,GPX16LZKLSL0734CPLW,planetary,4,733.94425412644,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL0794CPLW,Maxon,GPX16LZKLSL0794CPLW,planetary,4,793.638913203319,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL0913CPLW,Maxon,GPX16LZKLSL0913CPLW,planetary,4,912.643724696356,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL0987CPLW,Maxon,GPX16LZKLSL0987CPLW,planetary,4,986.872735548475,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL1135CPLW,Maxon,GPX16LZKLSL1135CPLW,planetary,4,1134.85263157895,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL1227CPLW,Maxon,GPX16LZKLSL1227CPLW,planetary,4,1227.15479289941,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL1526CPLW,Maxon,GPX16LZKLSL1526CPLW,planetary,4,1525.94030769231,0.031,1.09e-08,0.65,1,0.55,0.45
MM_GPX16LZKLSL16D0CPLW,Maxon,GPX16LZKLSL16D0CPLW,planetary,2,15.5817174515235,0.025,1.09e-08,0.8,1,0.35,0.25
MM_GPX16LZKLSL21D0CPLW,Maxon,GPX16LZKLSL21D0CPLW,planetary,2,20.9514170040486,0.025,1.09e-08,0.8,1,0.35,0.25
MM_GPX16LZKLSL26D0CPLW,Maxon,GPX16LZKLSL26D0CPLW,planetary,2,26.0526315789474,0.025,1.09e-08,0.8,1,0.35,0.25
MM_GPX16LZKLSL28D0CPLW,Maxon,GPX16LZKLSL28D0CPLW,planetary,2,28.1715976331361,0.025,1.09e-08,0.8,1,0.35,0.25
MM_GPX16LZKLSL35D0CPLW,Maxon,GPX16LZKLSL35D0CPLW,planetary,2,35.0307692307692,0.025,1.09e-08,0.8,1,0.35,0.25
MM_GPX16LZKLSL44D0CPLW,Maxon,GPX16LZKLSL44D0CPLW,planetary,2,43.56,0.025,1.09e-08,0.8,1,0.35,0.25
MM_GPX16LZKLSL62D0CPLW,Maxon,GPX16LZKLSL62D0CPLW,planetary,3,61.5067794139087,0.027,1.06e-08,0.75,1,0.45,0.35
MM_GPX16LZKLSL83D0CPLW,Maxon,GPX16LZKLSL83D0CPLW,planetary,3,82.7029618580865,0.027,1.06e-08,0.75,1,0.45,0.35
MM_GPX16M1KLSL03D9CPSC,Maxon,GPX16M1KLSL03D9CPSC,planetary,1,3.94736842105263,0.037,5.06e-09,0.85,1,0.055,0.045
MM_GPX16M1KLSL05D3CPSC,Maxon,GPX16M1KLSL05D3CPSC,planetary,1,5.30769230769231,0.037,2.72e-09,0.85,1,0.055,0.045
MM_GPX16M1KLSL06D6CPSC,Maxon,GPX16M1KLSL06D6CPSC,planetary,1,6.6,0.037,1.7e-09,0.85,1,0.055,0.045
MM_GPX16M1KLSL16D0CPSC,Maxon,GPX16M1KLSL16D0CPSC,planetary,2,15.5817174515235,0.045,4.34e-09,0.8,1,0.14,0.11
MM_GPX16M1KLSL21D0CPSC,Maxon,GPX16M1KLSL21D0CPSC,planetary,2,20.9514170040486,0.045,2.4e-09,0.8,1,0.14,0.11
MM_GPX16M1KLSL26D0CPSC,Maxon,GPX16M1KLSL26D0CPSC,planetary,2,26.0526315789474,0.045,3.96e-09,0.8,1,0.14,0.11
MM_GPX16M1KLSL28D0CPSC,Maxon,GPX16M1KLSL28D0CPSC,planetary,2,28.1715976331361,0.045,2.25e-09,0.8,1,0.14,0.11
MM_GPX16M1KLSL35D0CPSC,Maxon,GPX16M1KLSL35D0CPSC,planetary,2,35.0307692307692,0.045,2.19e-09,0.8,1,0.14,0.11
MM_GPX16M1KLSL44D0CPSC,Maxon,GPX16M1KLSL44D0CPSC,planetary,2,43.56,0.045,1.42e-09,0.8,1,0.14,0.11
MM_GPX19AAKLSL0103CPLW,Maxon,GPX19AAKLSL0103CPLW,planetary,3,102.839335180055,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19AAKLSL0111CPLW,Maxon,GPX19AAKLSL0111CPLW,planetary,3,111.203674867642,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19AAKLSL0138CPLW,Maxon,GPX19AAKLSL0138CPLW,planetary,3,138.279352226721,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19AAKLSL0150CPLW,Maxon,GPX19AAKLSL0150CPLW,planetary,3,149.526172052799,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19AAKLSL0172CPLW,Maxon,GPX19AAKLSL0172CPLW,planetary,3,171.947368421053,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19AAKLSL0186CPLW,Maxon,GPX19AAKLSL0186CPLW,planetary,3,185.932544378698,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19AAKLSL0231CPLW,Maxon,GPX19AAKLSL0231CPLW,planetary,3,231.203076923077,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19AAKLSL0243CPLW,Maxon,GPX19AAKLSL0243CPLW,planetary,4,242.789918739113,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL0326CPLW,Maxon,GPX19AAKLSL0326CPLW,planetary,4,326.459059966131,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL03D9CPLW,Maxon,GPX19AAKLSL03D9CPLW,planetary,1,3.94736842105263,0.03,3.02e-08,0.9,1,0.45,0.35
MM_GPX19AAKLSL0406CPLW,Maxon,GPX19AAKLSL0406CPLW,planetary,4,405.944744131798,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL0439CPLW,Maxon,GPX19AAKLSL0439CPLW,planetary,4,438.961874477536,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL0546CPLW,Maxon,GPX19AAKLSL0546CPLW,planetary,4,545.839548263371,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL0590CPLW,Maxon,GPX19AAKLSL0590CPLW,planetary,4,590.234889682102,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL05D3CPLW,Maxon,GPX19AAKLSL05D3CPLW,planetary,1,5.30769230769231,0.03,3.02e-08,0.9,1,0.45,0.35
MM_GPX19AAKLSL0679CPLW,Maxon,GPX19AAKLSL0679CPLW,planetary,4,678.739612188366,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL06D6CPLW,Maxon,GPX19AAKLSL06D6CPLW,planetary,1,6.6,0.03,3.02e-08,0.9,1,0.45,0.35
MM_GPX19AAKLSL0734CPLW,Maxon,GPX19AAKLSL0734CPLW,planetary,4,733.94425412644,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL0794CPLW,Maxon,GPX19AAKLSL0794CPLW,planetary,4,793.638913203319,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL0913CPLW,Maxon,GPX19AAKLSL0913CPLW,planetary,4,912.643724696356,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL0987CPLW,Maxon,GPX19AAKLSL0987CPLW,planetary,4,986.872735548475,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL1135CPLW,Maxon,GPX19AAKLSL1135CPLW,planetary,4,1134.85263157895,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL1227CPLW,Maxon,GPX19AAKLSL1227CPLW,planetary,4,1227.15479289941,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL1526CPLW,Maxon,GPX19AAKLSL1526CPLW,planetary,4,1525.94030769231,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19AAKLSL16D0CPLW,Maxon,GPX19AAKLSL16D0CPLW,planetary,2,15.5817174515235,0.04,2.26e-08,0.8,1,0.55,0.45
MM_GPX19AAKLSL21D0CPLW,Maxon,GPX19AAKLSL21D0CPLW,planetary,2,20.9514170040486,0.04,2.26e-08,0.8,1,0.55,0.45
MM_GPX19AAKLSL26D0CPLW,Maxon,GPX19AAKLSL26D0CPLW,planetary,2,26.0526315789474,0.04,2.26e-08,0.8,1,0.55,0.45
MM_GPX19AAKLSL28D0CPLW,Maxon,GPX19AAKLSL28D0CPLW,planetary,2,28.1715976331361,0.04,2.26e-08,0.8,1,0.55,0.45
MM_GPX19AAKLSL35D0CPLW,Maxon,GPX19AAKLSL35D0CPLW,planetary,2,35.0307692307692,0.04,2.26e-08,0.8,1,0.55,0.45
MM_GPX19AAKLSL62D0CPLW,Maxon,GPX19AAKLSL62D0CPLW,planetary,3,61.5067794139087,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19AAKLSL83D0CPLW,Maxon,GPX19AAKLSL83D0CPLW,planetary,3,82.7029618580865,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19CAKLSL0103CPLW,Maxon,GPX19CAKLSL0103CPLW,planetary,3,102.839335180055,0.043,1.6e-08,0.75,1,1.1,0.86
MM_GPX19CAKLSL0111CPLW,Maxon,GPX19CAKLSL0111CPLW,planetary,3,111.203674867642,0.043,1.6e-08,0.75,1,1.1,0.86
MM_GPX19CAKLSL0138CPLW,Maxon,GPX19CAKLSL0138CPLW,planetary,3,138.279352226721,0.043,1.6e-08,0.75,1,1.1,0.86
MM_GPX19CAKLSL0150CPLW,Maxon,GPX19CAKLSL0150CPLW,planetary,3,149.526172052799,0.043,1.6e-08,0.75,1,1.1,0.86
MM_GPX19CAKLSL0172CPLW,Maxon,GPX19CAKLSL0172CPLW,planetary,3,171.947368421053,0.043,1.6e-08,0.75,1,1.1,0.86
MM_GPX19CAKLSL0186CPLW,Maxon,GPX19CAKLSL0186CPLW,planetary,3,185.932544378698,0.043,1.6e-08,0.75,1,1.1,0.86
MM_GPX19CAKLSL0231CPLW,Maxon,GPX19CAKLSL0231CPLW,planetary,3,231.203076923077,0.043,1.6e-08,0.75,1,1.1,0.86
MM_GPX19CAKLSL0243CPLW,Maxon,GPX19CAKLSL0243CPLW,planetary,4,242.789918739113,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL0326CPLW,Maxon,GPX19CAKLSL0326CPLW,planetary,4,326.459059966131,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL03D9CPLW,Maxon,GPX19CAKLSL03D9CPLW,planetary,1,3.94736842105263,0.03,3.02e-08,0.9,1,0.6,0.47
MM_GPX19CAKLSL0406CPLW,Maxon,GPX19CAKLSL0406CPLW,planetary,4,405.944744131798,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL0439CPLW,Maxon,GPX19CAKLSL0439CPLW,planetary,4,438.961874477536,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL0546CPLW,Maxon,GPX19CAKLSL0546CPLW,planetary,4,545.839548263371,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL0590CPLW,Maxon,GPX19CAKLSL0590CPLW,planetary,4,590.234889682102,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL05D3CPLW,Maxon,GPX19CAKLSL05D3CPLW,planetary,1,5.30769230769231,0.03,3.02e-08,0.9,1,0.6,0.47
MM_GPX19CAKLSL0679CPLW,Maxon,GPX19CAKLSL0679CPLW,planetary,4,678.739612188366,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL06D6CPLW,Maxon,GPX19CAKLSL06D6CPLW,planetary,1,6.6,0.03,3.02e-08,0.9,1,0.6,0.47
MM_GPX19CAKLSL0734CPLW,Maxon,GPX19CAKLSL0734CPLW,planetary,4,733.94425412644,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL0794CPLW,Maxon,GPX19CAKLSL0794CPLW,planetary,4,793.638913203319,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL0913CPLW,Maxon,GPX19CAKLSL0913CPLW,planetary,4,912.643724696356,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL0987CPLW,Maxon,GPX19CAKLSL0987CPLW,planetary,4,986.872735548475,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL1135CPLW,Maxon,GPX19CAKLSL1135CPLW,planetary,4,1134.85263157895,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL1227CPLW,Maxon,GPX19CAKLSL1227CPLW,planetary,4,1227.15479289941,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL1526CPLW,Maxon,GPX19CAKLSL1526CPLW,planetary,4,1525.94030769231,0.055,3.23e-08,0.65,1,1.3,1.05
MM_GPX19CAKLSL16D0CPLW,Maxon,GPX19CAKLSL16D0CPLW,planetary,2,15.5817174515235,0.04,2.26e-08,0.8,1,0.75,0.6
MM_GPX19CAKLSL21D0CPLW,Maxon,GPX19CAKLSL21D0CPLW,planetary,2,20.9514170040486,0.04,2.26e-08,0.8,1,0.75,0.6
MM_GPX19CAKLSL26D0CPLW,Maxon,GPX19CAKLSL26D0CPLW,planetary,2,26.0526315789474,0.04,2.26e-08,0.8,1,0.75,0.6
MM_GPX19CAKLSL28D0CPLW,Maxon,GPX19CAKLSL28D0CPLW,planetary,2,28.1715976331361,0.04,2.26e-08,0.8,1,0.75,0.6
MM_GPX19CAKLSL35D0CPLW,Maxon,GPX19CAKLSL35D0CPLW,planetary,2,35.0307692307692,0.04,2.26e-08,0.8,1,0.75,0.6
MM_GPX19CAKLSL62D0CPLW,Maxon,GPX19CAKLSL62D0CPLW,planetary,3,61.5067794139087,0.043,1.6e-08,0.75,1,1.1,0.86
MM_GPX19CAKLSL83D0CPLW,Maxon,GPX19CAKLSL83D0CPLW,planetary,3,82.7029618580865,0.043,1.6e-08,0.75,1,1.1,0.86
MM_GPX19HPKLSL0103CPLW,Maxon,GPX19HPKLSL0103CPLW,planetary,3,102.839335180055,0.061,5.27e-08,0.65,1,2,1.6
MM_GPX19HPKLSL0111CPLW,Maxon,GPX19HPKLSL0111CPLW,planetary,3,111.203674867642,0.061,5.27e-08,0.65,1,2,1.6
MM_GPX19HPKLSL0138CPLW,Maxon,GPX19HPKLSL0138CPLW,planetary,3,138.279352226721,0.061,5.27e-08,0.65,1,2,1.6
MM_GPX19HPKLSL0150CPLW,Maxon,GPX19HPKLSL0150CPLW,planetary,3,149.526172052799,0.061,5.27e-08,0.65,1,2,1.6
MM_GPX19HPKLSL0172CPLW,Maxon,GPX19HPKLSL0172CPLW,planetary,3,171.947368421053,0.061,5.27e-08,0.65,1,2,1.6
MM_GPX19HPKLSL0186CPLW,Maxon,GPX19HPKLSL0186CPLW,planetary,3,185.932544378698,0.061,5.27e-08,0.65,1,2,1.6
MM_GPX19HPKLSL0231CPLW,Maxon,GPX19HPKLSL0231CPLW,planetary,3,231.203076923077,0.061,5.27e-08,0.65,1,2,1.6
MM_GPX19HPKLSL0243CPLW,Maxon,GPX19HPKLSL0243CPLW,planetary,4,242.789918739113,0.041,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL0326CPLW,Maxon,GPX19HPKLSL0326CPLW,planetary,4,326.459059966131,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL0406CPLW,Maxon,GPX19HPKLSL0406CPLW,planetary,4,405.944744131798,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL0439CPLW,Maxon,GPX19HPKLSL0439CPLW,planetary,4,438.961874477536,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL0546CPLW,Maxon,GPX19HPKLSL0546CPLW,planetary,4,545.839548263371,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL0590CPLW,Maxon,GPX19HPKLSL0590CPLW,planetary,4,590.234889682102,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL0679CPLW,Maxon,GPX19HPKLSL0679CPLW,planetary,4,678.739612188366,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL0734CPLW,Maxon,GPX19HPKLSL0734CPLW,planetary,4,733.94425412644,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL0794CPLW,Maxon,GPX19HPKLSL0794CPLW,planetary,4,793.638913203319,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL0913CPLW,Maxon,GPX19HPKLSL0913CPLW,planetary,4,912.643724696356,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL0987CPLW,Maxon,GPX19HPKLSL0987CPLW,planetary,4,986.872735548475,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL1135CPLW,Maxon,GPX19HPKLSL1135CPLW,planetary,4,1134.85263157895,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL1227CPLW,Maxon,GPX19HPKLSL1227CPLW,planetary,4,1227.15479289941,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL1526CPLW,Maxon,GPX19HPKLSL1526CPLW,planetary,4,1525.94030769231,0.063,5.12e-08,0.55,1,2.5,2
MM_GPX19HPKLSL16D0CPLW,Maxon,GPX19HPKLSL16D0CPLW,planetary,2,15.5817174515235,0.051,6.4e-08,0.75,1,1.15,0.9
MM_GPX19HPKLSL21D0CPLW,Maxon,GPX19HPKLSL21D0CPLW,planetary,2,20.9514170040486,0.051,6.4e-08,0.75,1,1.15,0.9
MM_GPX19HPKLSL26D0CPLW,Maxon,GPX19HPKLSL26D0CPLW,planetary,2,26.0526315789474,0.051,6.4e-08,0.75,1,1.15,0.9
MM_GPX19HPKLSL28D0CPLW,Maxon,GPX19HPKLSL28D0CPLW,planetary,2,28.1715976331361,0.051,6.4e-08,0.75,1,1.15,0.9
MM_GPX19HPKLSL35D0CPLW,Maxon,GPX19HPKLSL35D0CPLW,planetary,2,35.0307692307692,0.051,6.4e-08,0.75,1,1.15,0.9
MM_GPX19HPKLSL62D0CPLW,Maxon,GPX19HPKLSL62D0CPLW,planetary,3,61.5067794139087,0.061,5.27e-08,0.65,1,2,1.6
MM_GPX19HPKLSL83D0CPLW,Maxon,GPX19HPKLSL83D0CPLW,planetary,3,82.7029618580865,0.061,5.27e-08,0.65,1,2,1.6
MM_GPX19HSKLSL03D9CPSC,Maxon,GPX19HSKLSL03D9CPSC,planetary,1,3.94736842105263,0.041,1.31e-08,0.85,1,0.1,0.08
MM_GPX19HSKLSL05D3CPSC,Maxon,GPX19HSKLSL05D3CPSC,planetary,1,5.30769230769231,0.041,7.11e-09,0.85,1,0.1,0.08
MM_GPX19HSKLSL06D6CPSC,Maxon,GPX19HSKLSL06D6CPSC,planetary,1,6.6,0.041,4.34e-09,0.85,1,0.1,0.08
